,ExpressId,GlobalId,Class,PredefinedType,Name,Level,x_coordinate,y_coordinate,z_coordinate,Type,Material,SPOT_IFC.Inhoud,Qto_SpaceBaseQuantities.GrossVolume,Pset_BuildingSystemCommon.Reference,Pset_AirSideSystemInformation.id,Pset_SpaceCommon.id,Pset_BuildingCommon.NumberOfStoreys,Pset_SpaceCommon.IsExternal,Qto_SpaceBaseQuantities.Height,Pset_BuildingElementProxyCommon.Reference,Pset_SpaceHeaterTypeCommon.Reference,Pset_BuildingStoreyCommon.Reference,Pset_SiteCommon.id,Pset_BuildingStoreyCommon.id,Qto_SpaceBaseQuantities.NetVolume,Pset_SpaceHeaterTypeCommon.id,Pset_AirSideSystemInformation.Name,Pset_BuildingStoreyCommon.AboveGround,Pset_BuildingCommon.id,Pset_BuildingSystemCommon.id,Pset_SpaceCommon.Reference,Pset_BuildingCommon.Reference,SPOT_IFC.Oppervlakte,Pset_BuildingCommon.IsLandmarked,Pset_BuildingElementProxyCommon.id,Qto_SpaceBaseQuantities.id,Pset_BuildingElementProxyCommon.IsExternal,SPOT_IFC.id,Pset_SiteCommon.Reference
929,178705,0rNQhjiTvDYvCvMvGlUTDE,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,32000.0,schacht W,,,1.3667232000007206,,178778.0,178780.0,,False,2438.4,,schacht W 09.SFS1.2,,,,1.3667232000007183,178781.0,schacht W,,,,schacht W 09.SFS1.2,,0.5605000000002954,,,178791.0,,178783.0,
930,178803,0rNQhjiTvDYvCvMvGlUTDC,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,32000.0,schacht W,,,1.4454835200161178,,178906.0,178908.0,,False,2438.4,,schacht W 09.SFS3.1,,,,1.445483520016135,178909.0,schacht W,,,,schacht W 09.SFS3.1,,0.5928000000066099,,,178919.0,,178911.0,
931,178931,0rNQhjiTvDYvCvMvGlUTDF,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,32000.0,schacht W,,,1.4454835200493261,,179034.0,179036.0,,False,2438.4,,schacht W 09.SFS3.2,,,,1.4454835200493275,179037.0,schacht W,,,,schacht W 09.SFS3.2,,0.5928000000202288,,,179047.0,,179039.0,
932,179059,0rNQhjiTvDYvCvMvGlUTD9,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,32000.0,schacht W,,,1.3667232000190719,,179132.0,179134.0,,False,2438.4,,schacht W 09.SFS4.1,,,,1.3667232000190799,179135.0,schacht W,,,,schacht W 09.SFS4.1,,0.5605000000078214,,,179145.0,,179137.0,
933,179157,19a$VGevTB0RWNJKPI$uq$,IfcSpace,SPACE,schacht esco,,-5913.808671306053,99292.51637243737,32000.0,schacht esco,,,0.9638995200270201,,179240.0,179242.0,,False,2438.4,,schacht esco 09.SFS4.2,,,,0.9638995200270319,179243.0,schacht esco,,,,schacht esco 09.SFS4.2,,0.39530000001108107,,,179253.0,,179245.0,
934,179265,1e36CvqzfDJQFtLpZNza9a,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,32150.0,schacht W,,,2.3535440368747294,,179348.0,179350.0,,False,2438.4,,schacht W 09.TCT3.1,,,,2.3535440368747302,179351.0,schacht W,,,,schacht W 09.TCT3.1,,0.9652001463561061,,,179361.0,,179353.0,
935,179373,1e36CvqzfDJQFtLpZNza9d,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,32150.0,schacht W,,,2.3535440368788967,,179446.0,179448.0,,False,2438.4,,schacht W 09.TCT4.1,,,,2.353544036878905,179449.0,schacht W,,,,schacht W 09.TCT4.1,,0.965200146357815,,,179459.0,,179451.0,
936,179471,2OpL5ufo58X9_$aNWRotut,IfcSpace,SPACE,trappenhuis,,-5913.808671306053,99292.51637243737,32150.0,trappenhuis,,,20.33625532541048,,179705.0,179707.0,,False,2438.4,,trappenhuis 09.TDT3.1,,,,20.336255325409322,179708.0,trappenhuis,,,,trappenhuis 09.TDT3.1,,8.339999723347473,,,179718.0,,179710.0,
937,179730,2uX7_o3PfA6wpfONl$IcZK,IfcSpace,SPACE,trappenhuis,,-5913.808671306053,99292.51637243737,32150.0,trappenhuis,,,17.21266627447443,,179912.0,179914.0,,False,2438.4,,trappenhuis 09.TDT3.2,,,,17.212666274474405,179915.0,trappenhuis,,,,trappenhuis 09.TDT3.2,,7.0590002766053255,,,179925.0,,179917.0,
938,179937,1e36CvqzfDJQFtLpZNza9$,IfcSpace,SPACE,schacht E,,-5913.808671306053,99292.51637243737,32150.0,schacht E,,,2.4560784001388707,,180010.0,180012.0,,False,2438.4,,schacht E 09.TDT3.3,,,,2.4560783999831313,180013.0,schacht E,,,,schacht E 09.TDT3.3,,1.0072500000569515,,,180023.0,,180015.0,
939,180035,1e36CvqzfDJQFtLpZNza9u,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,32150.0,schacht W,,,2.0541081603904754,,180098.0,180100.0,,False,2438.4,,schacht W 09.TDT3.4,,,,2.054108160390474,180101.0,schacht W,,,,schacht W 09.TDT3.4,,0.8424000001601358,,,180111.0,,180103.0,
940,180123,1e36CvqzfDJQFtLpZNza9v,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,32150.0,schacht W,,,2.0541081603913063,,180186.0,180188.0,,False,2438.4,,schacht W 09.TDT3.5,,,,2.0541081603913076,180189.0,schacht W,,,,schacht W 09.TDT3.5,,0.8424000001604764,,,180199.0,,180191.0,
941,180211,0WOJk5$p9ENxixof5rHR2a,IfcSpace,SPACE,schacht esco / VWA,,-5913.808671306053,99292.51637243737,32150.0,schacht esco / VWA,,,0.7798003199994349,,180296.0,180298.0,,False,2438.4,,schacht esco / VWA 09.TDT3.6,,,,0.7798003199994397,180299.0,schacht esco / VWA,,,,schacht esco / VWA 09.TDT3.6,,0.3197999999997682,,,180309.0,,180301.0,
942,180321,2OpL5ufo58X9_$aNWRot$B,IfcSpace,SPACE,lifthal,,-5913.808671306053,99292.51637243737,32150.0,lifthal,,,32.586784384728254,,180849.0,180851.0,,False,2438.4,,lifthal 09.TDT4.1,,,,32.58677760002806,180852.0,lifthal,,,,lifthal 09.TDT4.1,,13.364002782450891,,,180862.0,,180854.0,
943,180874,2OpL5ufo58X9_$aNWRotuf,IfcSpace,SPACE,lift 1,,-5913.808671306053,99292.51637243737,32150.0,lift 1,,,10.570463999999717,,181053.0,181055.0,,False,2438.4,,lift 1 09.TDT4.2,,,,10.570463999999864,181056.0,lift 1,,,,lift 1 09.TDT4.2,,4.334999999999884,,,181066.0,,181058.0,
944,181078,2OpL5ufo58X9_$aNWRotuh,IfcSpace,SPACE,lift 2,,-5913.808671306053,99292.51637243737,32150.0,lift 2,,,10.570464000001346,,181195.0,181197.0,,False,2438.4,,lift 2 09.TDT4.3,,,,10.570463999999697,181198.0,lift 2,,,,lift 2 09.TDT4.3,,4.3350000000005515,,,181208.0,,181200.0,
945,181220,2OpL5ufo58X9_$aNWRotuj,IfcSpace,SPACE,lift 3,,-5913.808671306053,99292.51637243737,32150.0,lift 3,,,10.570463999999896,,181385.0,181387.0,,False,2438.4,,lift 3 09.TDT4.4,,,,10.570464000000053,181388.0,lift 3,,,,lift 3 09.TDT4.4,,4.334999999999957,,,181398.0,,181390.0,
946,181410,1e36CvqzfDJQFtLpZNza9_,IfcSpace,SPACE,schacht Liander,,-5913.808671306053,99292.51637243737,32150.0,schacht Liander,,,1.755648000014261,,181483.0,181485.0,,False,2438.4,,schacht Liander 09.TDT4.5,,,,1.7556480000142587,181486.0,schacht Liander,,,,schacht Liander 09.TDT4.5,,0.7200000000058484,,,181496.0,,181488.0,
947,181508,1e36CvqzfDJQFtLpZNza9o,IfcSpace,SPACE,schacht HWA,,-5913.808671306053,99292.51637243737,32150.0,schacht HWA,,,0.33552383999889224,,181591.0,181593.0,,False,2438.4,,schacht HWA 09.TDT4.6,,,,0.3355238399988944,181594.0,schacht HWA,,,,schacht HWA 09.TDT4.6,,0.1375999999995457,,,181604.0,,181596.0,
948,181617,2OpL5ufo58X9_$aNWRot$J,IfcSpace,SPACE,hal,,-5913.808671306053,99292.51637243737,32150.0,hal,,,17.212668567027944,,182062.0,182064.0,,False,2438.4,,hal 09.TDT4.7,,,,17.21266502718684,182065.0,hal,,,,hal 09.TDT4.7,,7.059001216792956,,,182075.0,,182067.0,
949,182087,1e36CvqzfDJQFtLpZNza9m,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,32150.0,schacht W,,,2.0541081599997324,,182170.0,182172.0,,False,2438.4,,schacht W 09.TDT5.1,,,,2.054108159999732,182173.0,schacht W,,,,schacht W 09.TDT5.1,,0.8423999999998901,,,182183.0,,182175.0,
950,182195,1e36CvqzfDJQFtLpZNza9c,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,32150.0,schacht W,,,2.0541081600004745,,182278.0,182280.0,,False,2438.4,,schacht W 09.TDT5.2,,,,2.054108160000477,182281.0,schacht W,,,,schacht W 09.TDT5.2,,0.8424000000001944,,,182291.0,,182283.0,
951,182303,1e36CvqzfDJQFtLpZNza9x,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,32150.0,schacht W,,,2.353543680000798,,182386.0,182388.0,,False,2438.4,,schacht W 09.TET3.1,,,,2.3535436800007865,182389.0,schacht W,,,,schacht W 09.TET3.1,,0.9652000000003271,,,182399.0,,182391.0,
952,182411,0WOJk5$p9ENxixof5rHR2b,IfcSpace,SPACE,schacht esco / VWA,,-5913.808671306053,99292.51637243737,32150.0,schacht esco / VWA,,,0.7798003199999097,,182496.0,182498.0,,False,2438.4,,schacht esco / VWA 09.TET3.2,,,,0.779800319999909,182499.0,schacht esco / VWA,,,,schacht esco / VWA 09.TET3.2,,0.31979999999996295,,,182509.0,,182501.0,
953,182521,2OpL5ufo58X9_$aNWRot$T,IfcSpace,SPACE,hal,,-5913.808671306053,99292.51637243737,32150.0,hal,,,17.212665281339724,,182967.0,182969.0,,False,2438.4,,hal 09.TET4.1,,,,17.212665415967464,182970.0,hal,,,,hal 09.TET4.1,,7.058999869315833,,,182980.0,,182972.0,
954,182992,1e36CvqzfDJQFtLpZNza9p,IfcSpace,SPACE,schacht HWA / SPR,,-5913.808671306053,99292.51637243737,32150.0,schacht HWA / SPR,,,1.7702780627540637,,183080.0,183082.0,,False,2438.4,,schacht HWA / SPR 09.TET4.2,,,,1.7702780627540655,183083.0,schacht HWA / SPR,,,,schacht HWA / SPR 09.TET4.2,,0.7259998616937596,,,183093.0,,183085.0,
955,183105,1e36CvqzfDJQFtLpZNza9w,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,32150.0,schacht W,,,2.353543680030758,,183178.0,183180.0,,False,2438.4,,schacht W 09.TET4.3,,,,2.353543680030758,183181.0,schacht W,,,,schacht W 09.TET4.3,,0.965200000012614,,,183191.0,,183183.0,
956,183203,3yPX_PEAX6tgen7cQG9PAs,IfcSpace,SPACE,hal,,-5913.808671306053,99292.51637243737,34150.0,hal,,,8.961119999999923,,183523.0,183525.0,,False,2438.4,,hal 10.HBH3.1,,,,8.961119999999935,183526.0,hal,,,,hal 10.HBH3.1,,3.674999999999968,,,183536.0,,183528.0,
957,183548,1TAr0Vkyv1qR5YEiLiuJKw,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,34150.0,schacht W,,,1.715902080004723,,183631.0,183633.0,,False,2438.4,,schacht W 10.HBH3.2,,,,1.7159020800042397,183634.0,schacht W,,,,schacht W 10.HBH3.2,,0.7037000000019369,,,183644.0,,183636.0,
958,183656,1TAr0Vkyv1qR5YEiLiuJKr,IfcSpace,SPACE,schacht esco / HWA,,-5913.808671306053,99292.51637243737,34150.0,schacht esco / HWA,,,1.0733836800021308,,183729.0,183731.0,,False,2438.4,,schacht esco / HWA 10.HBH3.3,,,,1.0733836800025918,183732.0,schacht esco / HWA,,,,schacht esco / HWA 10.HBH3.3,,0.4402000000008738,,,183742.0,,183734.0,
959,183754,1TAr0Vkyv1qR5YEiLiuJK_,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,34150.0,schacht W,,,1.7159020799999523,,183837.0,183839.0,,False,2438.4,,schacht W 10.HBH5.1,,,,1.7159020799999505,183840.0,schacht W,,,,schacht W 10.HBH5.1,,0.7036999999999803,,,183850.0,,183842.0,
960,183862,1TAr0Vkyv1qR5YEiLiuJKm,IfcSpace,SPACE,schacht esco / HWA,,-5913.808671306053,99292.51637243737,34150.0,schacht esco / HWA,,,1.0733836799998902,,183925.0,183927.0,,False,2438.4,,schacht esco / HWA 10.HBH5.2,,,,1.0733836799998826,183928.0,schacht esco / HWA,,,,schacht esco / HWA 10.HBH5.2,,0.4401999999999549,,,183938.0,,183930.0,
961,183950,3yPX_PEAX6tgen7cQG9PAh,IfcSpace,SPACE,hal,,-5913.808671306053,99292.51637243737,34150.0,hal,,,5.769864000019094,,184108.0,184110.0,,False,2438.4,,hal 10.HBH5.3,,,,5.769864000019095,184111.0,hal,,,,hal 10.HBH5.3,,2.3662500000078306,,,184121.0,,184113.0,
962,184133,1TAr0Vkyv1qR5YEiLiuJKx,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,34150.0,schacht W,,,1.3954963199998964,,184226.0,184228.0,,False,2438.4,,schacht W 10.HCH3.1,,,,1.3954963199998944,184229.0,schacht W,,,,schacht W 10.HCH3.1,,0.5722999999999575,,,184239.0,,184231.0,
963,184251,36EMFFPN9Awe4jcR6PoYhA,IfcSpace,SPACE,schacht esco / HWA,,-5913.808671306053,99292.51637243737,34150.0,schacht esco / HWA,,,0.9387230399999198,,184314.0,184316.0,,False,2438.4,,schacht esco / HWA 10.HCH3.2,,,,0.9387230399999228,184317.0,schacht esco / HWA,,,,schacht esco / HWA 10.HCH3.2,,0.3849749999999671,,,184327.0,,184319.0,
964,184339,2PTlYK7KTDAhuSg77NUGST,IfcSpace,SPACE,lifthal,,-5913.808671306053,99292.51637243737,34150.0,lifthal,,,29.992320000065963,,184722.0,184724.0,,False,2438.4,,lifthal 10.HCH4.1,,,,29.992319999993548,184725.0,lifthal,,,,lifthal 10.HCH4.1,,12.300000000027051,,,184735.0,,184727.0,
965,184747,3yPX_PEAX6tgen7cQG9PA0,IfcSpace,SPACE,trappenhuis,,-5913.808671306053,99292.51637243737,34150.0,trappenhuis,,,19.59376319999865,,184907.0,184909.0,,False,2438.4,,trappenhuis 10.HCH4.2,,,,19.593763199998666,184910.0,trappenhuis,,,,trappenhuis 10.HCH4.2,,8.035499999999447,,,184920.0,,184912.0,
966,184932,1TAr0Vkyv1qR5YEiLiuJKy,IfcSpace,SPACE,trappenhuis,,-5913.808671306053,99292.51637243737,34150.0,trappenhuis,,,18.1325519999957,,185107.0,185109.0,,False,2438.4,,trappenhuis 10.HCH4.3,,,,18.132552000000754,185110.0,trappenhuis,,,,trappenhuis 10.HCH4.3,,7.436249999998236,,,185120.0,,185112.0,
967,185132,2PTlYK7KTDAhuSg77NUGSS,IfcSpace,SPACE,lift 6,,-5913.808671306053,99292.51637243737,34150.0,lift 6,,,10.57046400000581,,185249.0,185251.0,,False,2438.4,,lift 6 10.HCH4.5,,,,10.570463999999864,185252.0,lift 6,,,,lift 6 10.HCH4.5,,4.335000000002382,,,185262.0,,185254.0,
968,185274,2PTlYK7KTDAhuSg77NUGSZ,IfcSpace,SPACE,lift 5,,-5913.808671306053,99292.51637243737,34150.0,lift 5,,,10.570463999999705,,185367.0,185369.0,,False,2438.4,,lift 5 10.HCH4.6,,,,10.570463999999701,185370.0,lift 5,,,,lift 5 10.HCH4.6,,4.334999999999878,,,185380.0,,185372.0,
969,185392,1TAr0Vkyv1qR5YEiLiuJKn,IfcSpace,SPACE,schacht E,,-5913.808671306053,99292.51637243737,34150.0,schacht E,,,1.8434303999999848,,185484.0,185486.0,,False,2438.4,,schacht E 10.HCH4.7,,,,1.8434303999999724,185487.0,schacht E,,,,schacht E 10.HCH4.7,,0.7559999999999937,,,185497.0,,185489.0,
970,185509,1TAr0Vkyv1qR5YEiLiuJKt,IfcSpace,SPACE,schacht W horeca,,-5913.808671306053,99292.51637243737,34150.0,schacht W horeca,,,2.3384255999992765,,185592.0,185594.0,,False,2438.4,,schacht W horeca 10.HCH4.8,,,,2.3384255999997277,185595.0,schacht W horeca,,,,schacht W horeca 10.HCH4.8,,0.9589999999997032,,,185605.0,,185597.0,
971,185617,36EMFFPN9Awe4jcR6PoYhO,IfcSpace,SPACE,schacht esco / HWA,,-5913.808671306053,99292.51637243737,34150.0,schacht esco / HWA,,,1.0540221496374322,,185690.0,185692.0,,False,2438.4,,schacht esco / HWA 10.HCH4.9,,,,1.054022149637428,185693.0,schacht esco / HWA,,,,schacht esco / HWA 10.HCH4.9,,0.43225973984474747,,,185703.0,,185695.0,
972,185715,1TAr0Vkyv1qR5YEiLiuJKv,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,34150.0,schacht W,,,1.7159020800103133,,185798.0,185800.0,,False,2438.4,,schacht W 10.HCH5.1,,,,1.7159020800103169,185801.0,schacht W,,,,schacht W 10.HCH5.1,,0.7037000000042295,,,185811.0,,185803.0,
973,185823,1TAr0Vkyv1qR5YEiLiuJKq,IfcSpace,SPACE,schacht esco / HWA,,-5913.808671306053,99292.51637243737,34150.0,schacht esco / HWA,,,1.0733836800063221,,185896.0,185898.0,,False,2438.4,,schacht esco / HWA 10.HCH5.2,,,,1.0733836800063208,185899.0,schacht esco / HWA,,,,schacht esco / HWA 10.HCH5.2,,0.44020000000259274,,,185909.0,,185901.0,
974,185921,1TAr0Vkyv1qR5YEiLiuJKu,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,34150.0,schacht W,,,1.735082615557038,,185984.0,185986.0,,False,2438.4,,schacht W 10.HCH4.10,,,,1.7350826155570513,185987.0,schacht W,,,,schacht W 10.HCH4.10,,0.711566033282906,,,185997.0,,185989.0,
975,186009,0rNQhjiTvDYvCvMvGlUTCi,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,35000.0,schacht W,,,1.445483520013041,,186102.0,186104.0,,False,2438.4,,schacht W 10.SBS3.1,,,,1.4454835200130502,186105.0,schacht W,,,,schacht W 10.SBS3.1,,0.5928000000053482,,,186115.0,,186107.0,
976,186127,0rNQhjiTvDYvCvMvGlUTCl,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,35000.0,schacht W,,,1.4454835200463916,,186230.0,186232.0,,False,2438.4,,schacht W 10.SBS3.2,,,,1.4454835200463958,186233.0,schacht W,,,,schacht W 10.SBS3.2,,0.5928000000190254,,,186243.0,,186235.0,
977,186255,19a$VGevTB0RWNJKPI$uoU,IfcSpace,SPACE,schacht esco,,-5913.808671306053,99292.51637243737,35000.0,schacht esco,,,0.9638995200265613,,186338.0,186340.0,,False,2438.4,,schacht esco 10.SCS1.1,,,,0.9638995200265628,186341.0,schacht esco,,,,schacht esco 10.SCS1.1,,0.39530000001089294,,,186351.0,,186343.0,
978,186363,0rNQhjiTvDYvCvMvGlUTCY,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,35000.0,schacht W,,,1.3667232000006917,,186436.0,186438.0,,False,2438.4,,schacht W 10.SCS1.2,,,,1.3667232000006873,186439.0,schacht W,,,,schacht W 10.SCS1.2,,0.5605000000002835,,,186449.0,,186441.0,
979,186461,0rNQhjiTvDYvCvMvGlUTCj,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,35000.0,schacht W,,,1.4630399999992583,,186534.0,186536.0,,False,2438.4,,schacht W 10.SCS2.1,,,,1.463039999999057,186537.0,schacht W,,,,schacht W 10.SCS2.1,,0.5999999999996958,,,186547.0,,186539.0,
980,186559,0rNQhjiTvDYvCvMvGlUT4W,IfcSpace,SPACE,schacht HWA,,-5913.808671306053,99292.51637243737,35000.0,schacht HWA,,,1.9681976359234234,,186632.0,186634.0,,False,2438.4,,schacht HWA 10.SCS3.1,,,,1.9681976359234268,186635.0,schacht HWA,,,,schacht HWA 10.SCS3.1,,0.8071676656510103,,,186645.0,,186637.0,
981,186657,0rNQhjiTvDYvCvMvGlUTCf,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,35000.0,schacht W,,,1.4630400000005588,,186740.0,186742.0,,False,2438.4,,schacht W 10.SCS3.2,,,,1.4630400000003254,186743.0,schacht W,,,,schacht W 10.SCS3.2,,0.6000000000002291,,,186753.0,,186745.0,
982,186765,0rNQhjiTvDYvCvMvGlUTCk,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,35000.0,schacht W,,,1.3667232000190763,,186838.0,186840.0,,False,2438.4,,schacht W 10.SCS4.1,,,,1.366723200019084,186841.0,schacht W,,,,schacht W 10.SCS4.1,,0.5605000000078233,,,186851.0,,186843.0,
983,186863,19a$VGevTB0RWNJKPI$und,IfcSpace,SPACE,schacht esco,,-5913.808671306053,99292.51637243737,35000.0,schacht esco,,,0.9638995200270091,,186946.0,186948.0,,False,2438.4,,schacht esco 10.SCS4.2,,,,0.9638995200269955,186949.0,schacht esco,,,,schacht esco 10.SCS4.2,,0.3953000000110765,,,186959.0,,186951.0,
984,186972,3yPX_PEAX6tgen7cQG9U_u,IfcSpace,SPACE,lifthal,,-5913.808671306053,99292.51637243737,35000.0,lifthal,,,17.56405068882896,,187305.0,187307.0,,False,2438.4,,lifthal 10.SDS2.1,,,,17.564050688752726,187308.0,lifthal,,,,lifthal 10.SDS2.1,,7.203104777242848,,,187318.0,,187310.0,
985,187330,05UlzTqyj7EQG5TChuPrG7,IfcSpace,SPACE,lift 9,,-5913.808671306053,99292.51637243737,35000.0,lift 9,,,10.569652030382505,,187471.0,187473.0,,False,2438.4,,lift 9 10.SDS2.2,,,,10.569652030382523,187474.0,lift 9,,,,lift 9 10.SDS2.2,,4.3346670072106726,,,187484.0,,187476.0,
986,187496,05UlzTqyj7EQG5TChuPrGF,IfcSpace,SPACE,lift 10,,-5913.808671306053,99292.51637243737,35000.0,lift 10,,,10.569652030382505,,187647.0,187649.0,,False,2438.4,,lift 10 10.SDS2.3,,,,10.569652030382523,187650.0,lift 10,,,,lift 10 10.SDS2.3,,4.3346670072106726,,,187660.0,,187652.0,
987,187672,2B7AIEa899SRIfmNkYPRUQ,IfcSpace,SPACE,trappenhuis,,-5913.808671306053,99292.51637243737,35000.0,trappenhuis,,,12.338061293297182,,187817.0,187819.0,,False,2438.4,,trappenhuis 10.SDS3.1,,,,12.33806129329671,187820.0,trappenhuis,,,,trappenhuis 10.SDS3.1,,5.059900464770825,,,187830.0,,187822.0,
988,187842,3yPX_PEAX6tgen7cQG9Uv$,IfcSpace,SPACE,trappenhuis,,-5913.808671306053,99292.51637243737,35000.0,trappenhuis,,,13.536460608000212,,188070.0,188072.0,,False,2438.4,,trappenhuis 10.SDS3.2,,,,13.536460608000203,188073.0,trappenhuis,,,,trappenhuis 10.SDS3.2,,5.5513700000000865,,,188083.0,,188075.0,
989,188095,05UlzTqyj7EQG5TChuPrGN,IfcSpace,SPACE,voorruimte,,-5913.808671306053,99292.51637243737,35000.0,voorruimte,,,7.461503999999429,,188215.0,188217.0,,False,2438.4,,voorruimte 10.SDS3.3,,,,7.461503999999462,188218.0,voorruimte,,,,voorruimte 10.SDS3.3,,3.0599999999997656,,,188228.0,,188220.0,
990,188240,05UlzTqyj7EQG5TChuPrGV,IfcSpace,SPACE,voorruimte,,-5913.808671306053,99292.51637243737,35000.0,voorruimte,,,7.461503999999841,,188371.0,188373.0,,False,2438.4,,voorruimte 10.SDS3.4,,,,7.461503999999839,188374.0,voorruimte,,,,voorruimte 10.SDS3.4,,3.0599999999999343,,,188384.0,,188376.0,
991,188396,1rJxWE48H5gf_nQBq4mcED,IfcSpace,SPACE,trappenhuis,,-5913.808671306053,99292.51637243737,35000.0,trappenhuis,,,8.719719533295477,,188508.0,188510.0,,False,2438.4,,trappenhuis 10.SDS3.5,,,,8.719719533295496,188511.0,trappenhuis,,,,trappenhuis 10.SDS3.5,,3.5760004647701265,,,188521.0,,188513.0,
992,188533,0rNQhjiTvDYvCvMvGlUTCh,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,35000.0,schacht W,,,1.4630400000004495,,188606.0,188608.0,,False,2438.4,,schacht W 10.SES2.1,,,,1.463040000000452,188609.0,schacht W,,,,schacht W 10.SES2.1,,0.6000000000001843,,,188619.0,,188611.0,
993,188631,3yPX_PEAX6tgen7cQG9U_w,IfcSpace,SPACE,hal,,-5913.808671306053,99292.51637243737,35000.0,hal,,,126.96811295893914,,190947.0,190949.0,,False,2438.4,,hal 10.SES3.1,,,,126.96811295905893,190950.0,hal,,,,hal 10.SES3.1,,52.07025629877753,,,190960.0,,190952.0,
994,190972,0rNQhjiTvDYvCvMvGlUT4l,IfcSpace,SPACE,schacht Liander,,-5913.808671306053,99292.51637243737,35000.0,schacht Liander,,,0.7959622792337485,,191039.0,191041.0,,False,2438.4,,schacht Liander 10.SES3.2,,,,0.795962279233752,191042.0,schacht Liander,,,,schacht Liander 10.SES3.2,,0.3264281000794572,,,191052.0,,191044.0,
995,191064,0rNQhjiTvDYvCvMvGlUT4Z,IfcSpace,SPACE,schacht CVZ / CAI,,-5913.808671306053,99292.51637243737,35000.0,schacht CVZ / CAI,,,1.085403108046006,,191142.0,191144.0,,False,2438.4,,schacht CVZ / CAI 10.SES3.3,,,,1.0854031080460063,191145.0,schacht CVZ / CAI,,,,schacht CVZ / CAI 10.SES3.3,,0.445129227381072,,,191155.0,,191147.0,
996,191167,0rNQhjiTvDYvCvMvGlUTCe,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,35000.0,schacht W,,,1.4630399999990489,,191240.0,191242.0,,False,2438.4,,schacht W 10.SES4.1,,,,1.4630399999990487,191243.0,schacht W,,,,schacht W 10.SES4.1,,0.59999999999961,,,191253.0,,191245.0,
997,191265,19a$VGevTB0RWNJKPI$ut2,IfcSpace,SPACE,schacht esco,,-5913.808671306053,99292.51637243737,35000.0,schacht esco,,,0.9638995200265499,,191348.0,191350.0,,False,2438.4,,schacht esco 10.SFS1.1,,,,0.963899520026542,191351.0,schacht esco,,,,schacht esco 10.SFS1.1,,0.3953000000108882,,,191361.0,,191353.0,
998,191373,0rNQhjiTvDYvCvMvGlUTCK,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,35000.0,schacht W,,,1.3667232000007206,,191446.0,191448.0,,False,2438.4,,schacht W 10.SFS1.2,,,,1.3667232000007183,191449.0,schacht W,,,,schacht W 10.SFS1.2,,0.5605000000002954,,,191459.0,,191451.0,
999,191471,0rNQhjiTvDYvCvMvGlUTCg,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,35000.0,schacht W,,,1.4454835200161178,,191574.0,191576.0,,False,2438.4,,schacht W 10.SFS3.1,,,,1.445483520016135,191577.0,schacht W,,,,schacht W 10.SFS3.1,,0.5928000000066099,,,191587.0,,191579.0,
1000,191599,0rNQhjiTvDYvCvMvGlUTCL,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,35000.0,schacht W,,,1.4454835200493261,,191702.0,191704.0,,False,2438.4,,schacht W 10.SFS3.2,,,,1.4454835200493275,191705.0,schacht W,,,,schacht W 10.SFS3.2,,0.5928000000202288,,,191715.0,,191707.0,
1001,191727,0rNQhjiTvDYvCvMvGlUTCN,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,35000.0,schacht W,,,1.3667232000190719,,191800.0,191802.0,,False,2438.4,,schacht W 10.SFS4.1,,,,1.3667232000190797,191803.0,schacht W,,,,schacht W 10.SFS4.1,,0.5605000000078214,,,191813.0,,191805.0,
