,ExpressId,GlobalId,Class,PredefinedType,Name,Level,x_coordinate,y_coordinate,z_coordinate,Type,Material,Pset_DoorCommon.Reference,Qto_WallBaseQuantities.Height,Pset_RailingCommon.Reference,Qto_CoveringBaseQuantities.GROND,Pset_OpeningElementCommon.id,Qto_CoveringBaseQuantities.Width,KAAN_ILS Summary.1.1 Revit Category,Pset_SiteCommon.Reference,Pset_BuildingElementProxyCommon.id,Pset_StairCommon.NumberOfRiser,KAAN_ILS Summary.3.4 IFC Entiteit | IFC Class,Qto_DoorBaseQuantities.Height,Qto_WallBaseQuantities.Length,Qto_WindowBaseQuantities.Width,Pset_BuildingCommon.IsLandmarked,Qto_BuildingElementProxyQuantities.NetSurfaceArea,Pset_ReinforcementBarPitchOfWall.Reference,Pset_SlabCommon.PitchAngle,Pset_SlabCommon.LoadBearing,Qto_CoveringBaseQuantities.Lijm,Qto_BuildingElementProxyQuantities.id,KAAN_Qtos.Rough Height,Pset_DoorCommon.FireRating,Pset_SanitaryTerminalTypeCommon.id,KAAN_ILS Summary.4.3 Dragend | Load Bearing,Qto_RailingBaseQuantities.Length,KAAN_Qtos.Thickness,Qto_WallBaseQuantities.22_gips_beplating_wand_610mm (4),Pset_SlabCommon.Reference,Qto_CoveringBaseQuantities.40_tegels_keramisch_300x300mm,Qto_WallBaseQuantities.GrossVolume,Qto_WindowBaseQuantities.id,Qto_SlabBaseQuantities.id,KAAN_ILS Summary.id,Pset_ReinforcementBarPitchOfWall.Description,Pset_ManufacturerTypeInformation.Manufacturer,Pset_RailingCommon.id,KAAN_ILS Summary.3.3 Bouwlaag | Level,KAAN_Qtos.ClearWidth,Pset_StairFlightCommon.Reference,Pset_EnvironmentalImpactIndicators.Reference,Pset_StairCommon.Reference,Pset_WallCommon.ExtendToStructure,Pset_ManufacturerTypeInformation.id,Pset_WallCommon.Reference,Pset_CoveringCommon.id,Pset_WindowCommon.id,Pset_WindowCommon.IsExternal,Qto_OpeningElementBaseQuantities.Volume,Qto_OpeningElementBaseQuantities.Width,Qto_BuildingElementProxyQuantities.NetVolume,KAAN_ILS Summary.3.6 NL-SfB code,KAAN_Qtos.Area,Qto_WindowBaseQuantities.Area,Pset_RoofCommon.id,Pset_BuildingCommon.Reference,KAAN_ILS Summary.4.4 Uitwendig | External,Qto_WallBaseQuantities.22_metalstud_profielen,Pset_DoorCommon.SelfClosing,Pset_WindowCommon.Reference,Qto_WallBaseQuantities.22_gips_beplating_wand_610mm (2),Pset_StairCommon.IsExternal,Pset_BuildingCommon.id,Pset_StairFlightCommon.id,Pset_SlabCommon.IsExternal,Qto_OpeningElementBaseQuantities.Area,KAAN_Qtos.Volume,Pset_TransportElementCommon.id,Pset_EnvironmentalImpactIndicators.id,Pset_ReinforcementBarPitchOfSlab.Reference,Pset_BuildingSystemCommon.Reference,KAAN_ILS Summary.3.6 NL-SfB Omschrijving | NL-SfB Description,Qto_DoorBaseQuantities.Width,Qto_WallBaseQuantities.00_gips_beplating_wand_610mm,Pset_BuildingStoreyCommon.AboveGround,Qto_CoveringBaseQuantities.00_baksteen [gevel plint + B2],Pset_TransportElementCommon.Reference,Qto_WallBaseQuantities.22_gips_beplating_wand_610mm,Pset_DoorCommon.id,Qto_CoveringBaseQuantities.20_isolatie_steenwol_130mm,KAAN_ILS Summary.1.3 Fase Gebouwd | Construction Phase,Qto_RailingBaseQuantities.id,Qto_OpeningElementBaseQuantities.id,Qto_OpeningElementBaseQuantities.Height,Pset_SlabCommon.id,KAAN_Qtos.Height,Qto_SlabBaseQuantities.NetVolume,Pset_CoveringCommon.ThermalTransmittance,Pset_BuildingCommon.NumberOfStoreys,Qto_CoveringBaseQuantities.GrossArea,Pset_RailingCommon.Height,Pset_WallCommon.id,Pset_CoveringCommon.Reference,Pset_StairFlightCommon.NumberOfTreads,Pset_BuildingElementProxyCommon.Reference,Qto_DoorBaseQuantities.Area,Pset_StairCommon.id,Qto_SlabBaseQuantities.GrossArea,Pset_SanitaryTerminalTypeCommon.Reference,KAAN_Qtos.Width,Qto_WallBaseQuantities.id,Pset_CoveringCommon.IsExternal,KAAN_ILS Summary.4.5 Brandveiligheid | Fire Rating,Pset_OpeningElementCommon.FireExit,KAAN_Qtos.Perimeter,Pset_BuildingSystemCommon.id,Pset_WallCommon.ThermalTransmittance,Pset_RoofCommon.IsExternal,Qto_OpeningElementBaseQuantities.Depth,Qto_WallBaseQuantities.22_gips_beplating_wand_610mm (3),Pset_StairCommon.NumberOfTreads,Qto_CoveringBaseQuantities.45.1 afbouwplaat,Qto_CoveringBaseQuantities.id,Pset_SiteCommon.id,Pset_WallCommon.FireRating,Pset_RailingCommon.IsExternal,Pset_StairFlightCommon.NumberOfRiser,Qto_WallBaseQuantities.20_isolatie_steenwol_150mm,Pset_BuildingStoreyCommon.Reference,Qto_WallBaseQuantities.NetSideArea,Pset_OpeningElementCommon.Reference,Qto_CoveringBaseQuantities.permavoid,Qto_WallBaseQuantities.Air,Qto_SlabBaseQuantities.Length,Qto_WallBaseQuantities.Width,Qto_WallBaseQuantities.NetVolume,Qto_WallBaseQuantities.00_gips (2),Pset_DoorCommon.IsExternal,KAAN_Qtos.id,Pset_WallCommon.LoadBearing,Pset_ReinforcementBarPitchOfWall.id,KAAN_ILS Summary.1.2 Naamgeving Element | Type Name,Qto_RoofBaseQuantities.id,Qto_SlabBaseQuantities.GrossVolume,Qto_SlabBaseQuantities.Perimeter,Pset_WallCommon.IsExternal,Pset_StairCommon.NosingLength,Pset_ReinforcementBarPitchOfSlab.id,Qto_WallBaseQuantities.00_isolatie_EPS,Qto_WallBaseQuantities.GrossFootprintArea,Qto_WallBaseQuantities.20_isolatie_steenwol_75mm,Qto_WallBaseQuantities.00_gips,Pset_BuildingStoreyCommon.id,Qto_CoveringBaseQuantities.GROND (2),KAAN_Qtos.Length,Pset_DoorCommon.FireExit,KAAN_Qtos.Rough Width,Pset_BuildingElementProxyCommon.IsExternal,KAAN_Qtos.ClearHeight,Qto_DoorBaseQuantities.id,Pset_StairFlightCommon.NosingLength,Qto_RoofBaseQuantities.ProjectedArea,Pset_RoofCommon.Reference,Qto_WindowBaseQuantities.Height,Qto_WallBaseQuantities.GrossSideArea
96,10113,3ye94iqtf8cQ1Q7NSyEFOG,IfcWall,STANDARD,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand:23902477,-2 kelder,44851.19132869395,57527.51637243734,-6200.0,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,2600.0,,,,,,,,,,,7750.000000000031,,,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,,,,,,,,,,,,,4.030000000000013,,,10168.0,thermisch geïsoleerde voorzetwand 200mm,,,,,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,False,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,,,,,,,20.150000000000063,,,,,,,,"{'id': 8488, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 12.5}}",,,,,,4.029999999999968,,10159.0,,,,,,,,,"{'id': 8487, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 12.5}}",,,,,,,,,,,,,,10163.0,,,,,,,,200.0,10157.0,,,,,,0.19602128737962496,,,,,,,,0,,,,,20.150000000000063,,,,,200.0,4.029999999999968,,,10172.0,False,10161.0,,,,,False,,,"{'id': 8490, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 100.0}}",,"{'id': 8489, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 75.0}}",,,,7750.000000000031,,,,,,,,,,20.150000000000063
97,10185,3ye94iqtf8cQ1Q7NSyEFOg,IfcWall,STANDARD,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand:23902519,-2 kelder,37201.19132869395,57427.51637243734,-6200.0,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,2600.0,,,,,,,,,,,7700.0000000000255,,,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,,,,,,,,,,,,,3.4176240000000124,,,10259.0,thermisch geïsoleerde voorzetwand 200mm,,,,,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,False,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,,,,,,,17.08812000000007,,,,,,,,"{'id': 8488, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 12.5}}",,,,,,3.4176239999999773,,10250.0,,,,,,,,,"{'id': 8487, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 12.5}}",,,,,,,,,,,,,,10254.0,,,,,,,,200.0,10248.0,,,,,,0.19602128737962496,,,,,,,,0,,,,,17.08812000000007,,,,,200.0,3.417623999999978,,,10263.0,False,10252.0,,,,,False,,,"{'id': 8490, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 100.0}}",,"{'id': 8489, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 75.0}}",,,,7700.0000000000255,,,,,,,,,,17.08812000000006
98,10235,0huCv4_PPA1XdwxMAEzftY,IfcOpeningElement,OPENING,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand:23902519,,37201.19132869395,57427.51637243734,-6200.0,,,,,,,10265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10270.0,,,,,,,Door_1018x2392_B60_glas_thermisch,,,,,,,,,1010.0000000000043,,,1.0304209999999987,,,,,,,,,,,,,,0.02920578399999985,,10264.0,,,,,,,,,,,,,,10239.0,2477.9999999999814,,,,,,,,,,,,,,,,,,,,True,,,,,3048.0,,,,,,,,,,,,Door_1018x2392_B60_glas_thermisch,,,,,,,,10273.0,,,,,,,,,,,,,,,,,,,,,,,,,,
99,10290,3ye94iqtf8cQ1Q7NSyEFHH,IfcWall,STANDARD,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand:23903052,-2 kelder,57751.19132869395,87762.51637243734,-6200.0,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,2600.0,,,,,,,,,,,5800.000000000025,,,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,,,,,,,,,,,,,3.120000000000012,,,10345.0,thermisch geïsoleerde voorzetwand 200mm,,,,,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,False,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,,,,,,,15.600000000000058,,,,,,,,"{'id': 8488, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 12.5}}",,,,,,3.1200000000000117,,10336.0,,,,,,,,,"{'id': 8487, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 12.5}}",,,,,,,,,,,,,,10340.0,,,,,,,,200.0,10334.0,,,,,,0.19602128737962496,,,,,,,,0,,,,,15.600000000000058,,,,,200.0,3.1200000000000117,,,10349.0,False,10338.0,,,,,False,,,"{'id': 8490, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 100.0}}",,"{'id': 8489, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 75.0}}",,,,5800.000000000025,,,,,,,,,,15.600000000000058
100,10362,3ye94iqtf8cQ1Q7NSyEFHi,IfcWall,STANDARD,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand:23903089,-2 kelder,51851.19132869395,87862.51637243734,-6200.0,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,2600.0,,,,,,,,,,,5079.999999999987,,,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,,,,,,,,,,,,,2.6415999999999946,,,10417.0,thermisch geïsoleerde voorzetwand 200mm,,,,,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,False,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,,,,,,,13.207999999999972,,,,,,,,"{'id': 8488, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 12.5}}",,,,,,2.6415999999999658,,10408.0,,,,,,,,,"{'id': 8487, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 12.5}}",,,,,,,,,,,,,,10412.0,,,,,,,,200.0,10406.0,,,,,,0.19602128737962496,,,,,,,,0,,,,,13.207999999999972,,,,,200.0,2.6415999999999658,,,10421.0,False,10410.0,,,,,False,,,"{'id': 8490, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 100.0}}",,"{'id': 8489, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 75.0}}",,,,5079.999999999987,,,,,,,,,,13.207999999999972
101,10434,3ye94iqtf8cQ1Q7NSyEFID,IfcWall,STANDARD,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand:23903120,-2 kelder,51951.19132869395,92842.51637243734,-6200.0,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,2600.0,,,,,,,,,,,5800.000000000007,,,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,,,,,,,,,,,,,2.5336240000000085,,,10489.0,thermisch geïsoleerde voorzetwand 200mm,,,,,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,False,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,,,,,,,12.668120000000046,,,,,,,,"{'id': 8488, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 12.5}}",,,,,,2.533624000000006,,10480.0,,,,,,,,,"{'id': 8487, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 12.5}}",,,,,,,,,,,,,,10484.0,,,,,,,,200.0,10478.0,,,,,,0.19602128737962496,,,,,,,,0,,,,,12.668120000000046,,,,,200.0,2.533624000000006,,,10493.0,False,10482.0,,,,,False,,,"{'id': 8490, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 100.0}}",,"{'id': 8489, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 75.0}}",,,,5800.000000000007,,,,,,,,,,12.668120000000041
102,10506,1$el$fIhT0KQMb1JC3s2Zd,IfcWall,STANDARD,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand:24325239,-1 kelder,78166.1674171893,74797.51598512748,-3350.0,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,2800.0,,,,,,,,,,,2700.00000000001,,,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,,,,,,,,,,,,,1.4000000000000021,,,10561.0,thermisch geïsoleerde voorzetwand 200mm,,,,,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,False,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,,,,,,,7.00000000000001,,,,,,,,"{'id': 8488, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 12.5}}",,,,,,1.4000000000000172,,10552.0,,,,,,,,,"{'id': 8487, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 12.5}}",,,,,,,,,,,,,,10556.0,,,,,,,,200.0,10550.0,,,,,,0.19602128737962496,,,,,,,,0,,,,,7.00000000000001,,,,,200.0,1.4000000000000172,,,10565.0,False,10554.0,,,,,False,,,"{'id': 8490, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 100.0}}",,"{'id': 8489, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 75.0}}",,,,2700.00000000001,,,,,,,,,,7.00000000000001
103,10578,1$el$fIhT0KQMb1JC3s3Lu,IfcWall,STANDARD,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand:24326632,-1 kelder,44951.19132869395,58427.51637243734,-3350.0,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,2615.0,,,,,,,,,,,8600.00000000002,,,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,,,,,,,,,,,,,3.963124000000016,,,10652.0,thermisch geïsoleerde voorzetwand 200mm,,,,,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,False,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,,,,,,,19.81562000000008,,,,,,,,"{'id': 8488, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 12.5}}",,,,,,3.9631239999999726,,10643.0,,,,,,,,,"{'id': 8487, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 12.5}}",,,,,,,,,,,,,,10647.0,,,,,,,,200.0,10641.0,,,,,,0.19602128737962496,,,,,,,,0,,,,,19.81562000000008,,,,,200.0,3.9631239999999734,,,10656.0,False,10645.0,,,,,False,,,"{'id': 8490, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 100.0}}",,"{'id': 8489, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 75.0}}",,,,8600.00000000002,,,,,,,,,,19.81562000000008
104,10628,3v$s$YIMprp9zx52L265Ul,IfcOpeningElement,OPENING,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand:24326632,,44951.19132869395,58427.51637243734,-3350.0,,,,,,,10658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10663.0,,,,,,,Door_1018x2392_B60_glas_thermisch,,,,,,,,,1010.0000000000043,,,1.0304209999999987,,,,,,,,,,,,,,0.02920578399999985,,10657.0,,,,,,,,,,,,,,10632.0,2477.9999999999814,,,,,,,,,,,,,,,,,,,,True,,,,,3048.0,,,,,,,,,,,,Door_1018x2392_B60_glas_thermisch,,,,,,,,10666.0,,,,,,,,,,,,,,,,,,,,,,,,,,
105,10705,0bctJaVS59TxPlyAwxkS$A,IfcWall,STANDARD,Basic Wall:22_WA_kalkzandsteen gen_100mm:24560380,-1 kelder,20126.191328693953,88932.51648769686,-3350.0,Basic Wall:22_WA_kalkzandsteen gen_100mm,00_kalkzandsteen [bouwkundig],,2800.0,,,,,,,,,,,1899.9999999407516,,,,22_WA_kalkzandsteen gen_100mm,,,,,,,,,,,,,,0.2936999999834125,,,10726.0,kalkzandsteen 100mm lijmblokken,,,,,,22_WA_kalkzandsteen gen_100mm,,False,,22_WA_kalkzandsteen gen_100mm,,,,,,,,2.9369999998341254,,,,,,,,,,,,,,0.2936999999834095,,10716.0,,,,,,,,,,,,,,,,,,,,,,,10720.0,,,,,,,,100.0,10714.0,,,,,,8.6,,,,,,,,60,,,,,2.9369999998341254,,,,,100.0,0.29369999998340957,,,10730.0,False,10718.0,,,,,False,,,,0.18999999999407305,,,,,1899.999999940751,,,,,,,,,,2.936999999834125
106,10743,2rYz9WO3rBvOsqx3bW4Nke,IfcWall,STANDARD,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand:24887745,-2 kelder,17926.191328693953,79942.51637243734,-6200.0,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,2600.0,,,,,,,,,,,1200.0,,,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,,,,,,,,,,,,,0.6180000000003232,,,10814.0,thermisch geïsoleerde voorzetwand 200mm,,,,,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,False,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,,,,,,,3.0900000000016155,,,,,,,,"{'id': 8488, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 12.5}}",,,,,,0.6180000000003231,,10805.0,,,,,,,,,"{'id': 8487, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 12.5}}",,,,,,,,,,,,,,10809.0,,,,,,,,200.0,10803.0,,,,,,0.19602128737962496,,,,,,,,0,,,,,3.0900000000016155,,,,,200.0,0.6180000000003231,,,10818.0,False,10807.0,,,,,False,,,"{'id': 8490, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 100.0}}",,"{'id': 8489, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 75.0}}",,,,1200.0,,,,,,,,,,3.0900000000016155
107,10791,2OE6rTuuUppJ8YOktVIh94,IfcOpeningElement,OPENING,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand:31824318,,17926.191328693953,79942.51637243734,-6200.0,,,,,,,10820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10822.0,,,,,,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,,,,,,,,199.99999998923414,,,,,,,,,,,,,,,,,,,10819.0,,,,,,,,,,,,,,10794.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,,,,,,,10824.0,,,,,,,,,,,,,,,,150.0,,,,,,,,,,
108,10841,3pAm6suJDAAxoifBJYdfNB,IfcWall,STANDARD,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand:25603805,-1 kelder,35801.19132869395,58427.51637243734,-3350.0,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,2615.0,,,,,,,,,,,8599.999999999985,,,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,,,,,,,,,,,,,4.445499999999998,,,10896.0,thermisch geïsoleerde voorzetwand 200mm,,,,,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,False,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,,,,,,,22.22749999999999,,,,,,,,"{'id': 8488, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 12.5}}",,,,,,4.4454999999999485,,10887.0,,,,,,,,,"{'id': 8487, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 12.5}}",,,,,,,,,,,,,,10891.0,,,,,,,,200.0,10885.0,,,,,,0.19602128737962496,,,,,,,,0,,,,,22.22749999999999,,,,,200.0,4.4454999999999485,,,10900.0,False,10889.0,,,,,False,,,"{'id': 8490, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 100.0}}",,"{'id': 8489, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 75.0}}",,,,8599.999999999985,,,,,,,,,,22.22749999999999
109,10913,3pAm6suJDAAxoifBJYdefb,IfcWall,STANDARD,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand:25604467,-1 kelder,78166.16741718931,81557.51637243734,-3350.0,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,2800.0,,,,,,,,,,,6060.000000000052,,,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,,,,,,,,,,,,,3.337600000000027,,,10968.0,thermisch geïsoleerde voorzetwand 200mm,,,,,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,False,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,,,,,,,16.688000000000134,,,,,,,,"{'id': 8488, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 12.5}}",,,,,,3.337600000000027,,10959.0,,,,,,,,,"{'id': 8487, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 12.5}}",,,,,,,,,,,,,,10963.0,,,,,,,,200.0,10957.0,,,,,,0.19602128737962496,,,,,,,,0,,,,,16.688000000000134,,,,,200.0,3.337600000000027,,,10972.0,False,10961.0,,,,,False,,,"{'id': 8490, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 100.0}}",,"{'id': 8489, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 75.0}}",,,,6060.000000000052,,,,,,,,,,16.688000000000134
110,10985,3jCytmX0X8FwRWUabGPA_S,IfcWall,STANDARD,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand:25791568,-2 kelder,78266.16741718928,74697.51598512748,-6200.0,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,Basic Wall:22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,2600.0,,,,,,,,,,,6760.196265411053,,,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,,,,,,,,,,,,,3.1369260580137497,,,11040.0,thermisch geïsoleerde voorzetwand 200mm,,,,,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,False,,22_WA_MS 200/100 75.2.A geisoleerde voorzetwand,,,,,,,,15.684630290068748,,,,,,,,"{'id': 8488, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 12.5}}",,,,,,3.1369260580138514,,11031.0,,,,,,,,,"{'id': 8487, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 12.5}}",,,,,,,,,,,,,,11035.0,,,,,,,,200.0,11029.0,,,,,,0.19602128737962496,,,,,,,,0,,,,,15.684630290068748,,,,,200.0,3.1369260580138514,,,11044.0,False,11033.0,,,,,False,,,"{'id': 8490, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 100.0}}",,"{'id': 8489, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 75.0}}",,,,6760.196265411053,,,,,,,,,,15.684630290068748
