type,name,geometry
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_R_binnendeur:9982550:1,"MULTIPOLYGON (((71.030007 12.6, 71.100007 12.6, 71.100007 11.67, 71.030007 11.67, 71.030007 12.6)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_R_binnendeur:9982549:1,"MULTIPOLYGON (((71.030007 13.64, 71.100007 13.64, 71.100007 12.71, 71.030007 12.71, 71.030007 13.64)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x730_L_meterkast:15373885:1,"MULTIPOLYGON (((69.020006 14.15, 69.020006 14.22, 69.830006 14.22, 69.830006 14.15, 69.020006 14.15)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_R_binnendeur:9982564:1,"MULTIPOLYGON (((71.030007 11.075, 71.100007 11.075, 71.100007 10.145, 71.030007 10.145, 71.030007 11.075)))"
IfcOpeningElement,Basic Wall:NLRS_21.10_Sandwich betonelement 300_reveal terras:9641664,"MULTIPOLYGON (((51.094506 25.45, 50.145006 25.45, 50.145006 26.3065, 49.965006 26.3065, 49.965006 26.3515, 49.905006 26.3515, 49.905006 26.3315, 49.825006 26.3365, 49.825006 25.11, 51.124506 25.11, 51.119506 25.19, 51.139506 25.19, 51.139506 25.25, 51.094506 25.25, 51.094506 25.45)))"
IfcOpeningElement,Basic Wall:NLRS_21.10_Sandwich betonelement 300_reveal terras:9641664,"MULTIPOLYGON (((52.205006 25.25, 52.205006 25.49, 51.120006 25.49, 51.120006 25.25, 51.075006 25.25, 51.075006 25.19, 51.095006 25.19, 51.090006 25.11, 52.235006 25.11, 52.230006 25.19, 52.250006 25.19, 52.250006 25.25, 52.205006 25.25)))"
IfcOpeningElement,Basic Wall:NLRS_21.10_Sandwich betonelement 300:9641663,"MULTIPOLYGON (((50.205006 31.3545, 49.965006 31.3545, 49.965006 31.3995, 49.905006 31.3995, 49.905006 31.3795, 49.825006 31.3845, 49.825006 29.677, 49.905006 29.682, 49.905006 29.662, 49.965006 29.662, 49.965006 29.707, 50.205006 29.707, 50.205006 31.3545)))"
IfcOpeningElement,Basic Wall:NLRS_21.10_Sandwich betonelement 300:9641663,"MULTIPOLYGON (((49.965006 26.3325, 50.205006 26.3325, 50.205006 28.5425, 49.965006 28.5425, 49.965006 28.5875, 49.905006 28.5875, 49.905006 28.5675, 49.825006 28.5725, 49.825006 26.3025, 49.905006 26.3075, 49.905006 26.2875, 49.965006 26.2875, 49.965006 26.3325)))"
IfcOpeningElement,Basic Wall:NLRS_21.10_Sandwich betonelement 300_reveal terras:9639472,"MULTIPOLYGON (((64.381006 6.079887, 64.381006 5.899887, 64.336006 5.899887, 64.336006 5.839887, 64.356006 5.839887, 64.351006 5.759887, 66.140006 5.759887, 66.140006 6.569887, 66.060006 6.564887, 66.060006 6.584887, 66.000006 6.584887, 66.000006 6.539887, 65.800006 6.539887, 65.800006 6.079887, 64.381006 6.079887)))"
IfcOpeningElement,Basic Wall:NLRS_21.10_Sandwich betonelement 300_reveal terras:9641658,"MULTIPOLYGON (((52.365006 22.9575, 52.605006 22.9575, 52.605006 25.0895, 52.365006 25.0895, 52.365006 25.1345, 52.305006 25.1345, 52.305006 25.1145, 52.225006 25.1195, 52.225006 22.9275, 52.305006 22.9325, 52.305006 22.9125, 52.365006 22.9125, 52.365006 22.9575)))"
